numStars,NumAuthors,NumBlobs,LatestCommitDate,projectID,EarlistCommitDate,rootFork,communitySize,NumCommits,NumFiles
,88,25523,1590355146,git.eclipse.org_r_papyrus-rt/org.eclipse.papyrus-rt,1431451726,,1,30308,12805
,229,5273,1583919511,git.kernel.org_pub_scm/public-inbox/vger.kernel.org/backports/0,1344970347,,2,5273,1
,595,489195,1598735510,gitlab.com_sudipm_debian-html,899274738,,107,344507,92042
,86,56778,1246642560,gitorious.org_freeciv-svn-mirror/freeciv-svn-mirror,889449949,,1,14257,5091
,81,33196,1378288630,gphoto_gphoto,927829921,,1,12429,5987
,98,18687,1539675265,greatschism_pharmacy_tiapp,1409658453,miguelseueira_pharmacy_tiapp,3,25248,11600
,142,3719,1597921011,hashar_MediaWiki-CodeSniffer,1326924120,,12,9456,1387
,72,51391,1596539630,hep-mirrors_herwig,1021912018,,2,8586,8244
3,75,55651,1599579538,hg77_d3web-KnowWE,1251380801,denkbares_d3web-KnowWE,4,11160,25893
,120,139997,1460633136,hispin_dhis-core-2.22,1236098796,,2,62759,37661
50,51,17970,1592119541,hj91_karl,1245103424,karlproject_karl,18,5944,11011
41,108,38388,1598659826,j143_synthesis,1403892988,Autodesk_synthesis,33,13387,37626
1,68,53124,1597755987,jaw4ik_quiz-v2,1371477942,andreydrebot_quiz-v2,20,9396,15230
10,68,39875,1598893135,jazio_capacity4more,1396270281,capacity4dev_capacity4more,10,14487,17669
,256,130183,1402209255,jdownloader-mirror_jdownloader,1186123327,,1,25841,38552
,71,9455,1598530261,jonahgraham_org.eclipse.ease.core,1406316238,,3,12821,5804
8,70,49190,1596521547,keekx_jubula.core,1294911692,eclipse_jubula.core,20,19390,17288
,61,33878,1574092175,kernkonzept_acpica,1120059415,,1,12681,1338
1,63,25053,1569244608,kidaa_pluto,1064930472,apache_pluto,38,7672,9759
,1707,74416,1467837778,kin-y_git-token,1112911993,dmgerman_git-token,3,43466,3925
12,81,57647,1597835910,kumy_opencaching-pl,1250119797,opencaching_opencaching-pl,34,12720,31414
,131,8123,1599144052,laxmi-cloud_myproject,1435087633,,32,8352,1925
,110,124162,1280366700,leto_parrot,999085009,,7,44481,13353
8,56,9286,1598904464,liqd_a4-opin,1452266514,,5,6664,1700
,163,58329,1571757409,lll-project_libcxx,1273606936,,5,5966,13676
,66,71011,1598384672,mindis_constellio,1424370005,,10,14572,14699
,137,16280,1598901173,mm3_ring-client-gnome,1423151769,,22,25059,2666
,117,13941,1580430528,mnxnm_SCIM,1182064193,,26,6829,5596
,62,125267,1516610630,new333333_ibert,1134001542,,2,47503,953893
,68,16383,1599146861,ningfei_lead,1401973824,netstim_leaddbs,31,5537,6819
107,116,287337,1525059472,nopt_reactos,822358937,mirror_reactos,73,55961,81523
,89,65367,1505772616,nvaccess_scons,994419977,,2,8780,53739
21,72,18099,1598532864,nwf_sail,1371732840,rems-project_sail,29,5287,4487
42,143,90707,1598086808,nyue_amuse,1246017787,amusecode_amuse,49,14721,75336
135,88,146416,1598956024,oc_xp,1335441973,enonic_xp,25,27052,53222
6,138,22845,1598971395,ocg1_frontend,1387466722,moneyadviceservice_frontend,10,18383,4747
,152,2926,1598263171,oncampus_loop_extension_UserMerge,1187807790,vorreiter_loop_extension_UserMerge,8,6130,1622
,273,25527,1598909847,openbgpd-portable_openbgpd-openbsd,814005793,,1,57281,1665
5,538,35539,1599892803,peat_wiki,1383945391,indieweb_wiki,7,22133,16948
35,99,60869,1576859523,pgu_data-prep,1416319105,Talend_data-prep,29,16515,11587
,52,31075,1547538919,php-doc_ru,1006381827,,1,5700,9105
3,136,8190,1599811827,phpbb_phpbb-core,1307259643,,14,6824,1095
1,89,39833,1464963130,phyric_emu,899284683,slava77_emu,10,18464,129264
16,80,35677,1598973034,ppkk_espressopp,1218135335,espressopp_espressopp,34,5865,13807
,51,72950,1294178458,profcfuhrmanets_argouml-svn,885853157,,1,16732,16216
,270,62457,1478008132,project-draco-hr_geoserver,1308416899,,1,6520,136291
,290,51174,1477431992,project-draco-hr_groovy,1062096519,,1,13465,74441
,51,21194,1422643949,quinnjn_usask,999409018,,9,7452,4625
,60,13449,1457933385,regneq_projecteqemu,1222284144,,6,6452,17683
,113,180319,1457513122,ricepanda_rice,1175778904,,10,25782,53998
,200,147831,1495545242,robertorosero_pyhtonmig,650211915,,1,72768,16754
3,169,31453,1567728361,rohit253_snake,1156164830,samueljero_snake,3,7783,6200
6,74,183538,1599168665,rsach_forms-builds,1465966408,angular_forms-builds,8,17419,562
249,75,53695,1546086097,rvs_bitkeeper,921883728,bitkeeper-scm_bitkeeper,47,10950,6904
,73,26396,1583870598,salsa.debian.org_debian-edu_debian-edu,1069057898,,6,14360,3124
,93,4557,1598736878,santhoshtr_cxserver,1390891828,,8,10716,1681
,52,357,1549704762,sdugit_opencv_7025,1306354372,,71,12241,245
,62,42240,1440162045,sinmx_upp,1212877887,,7,17591,39462
,80,61600,1443920702,sleyzerzon_soar,1004457870,,1,20843,834351
20,86,20582,1430766414,sodso_vesuvius,1104804621,sahana_vesuvius,50,7095,14731
,63,156444,1449082769,szhou2015_gatethree_trunk_test,1282772372,,2,262233,57161
,108,12403,1598290953,ts4051_pisa,1390085995,IceCubeOpenSource_pisa,30,8719,3701
36,84,63525,1599643864,tv_pupesoft,1160039600,devlab-oy_pupesoft,26,41414,2908
18,81,18429,1594558668,ufal_treex,1237812073,,6,12436,3358
,102,6964,1598709558,ut7_twinejs,1364951051,,70,6783,1435
3,98,28576,1599227714,vwvw_compassion-modules,1408370889,CompassionCH_compassion-modules,77,13299,4695
,104,12463,1465174734,wardi_openpyxl,1270807928,,2,6041,1511
45,305,102825,1599887974,wezm_www,821204925,openbsd_www,18,58709,15501
,139,48554,1599218413,wso2_identity-apps,1456304854,,3,8106,6803
1,267,153060,1598101748,xsj24_tc-website,1005671981,topcoder-platform_tc-website,23,460884,8685966
,103,34088,1480084456,zyga_checkbox,1190129163,,14,15637,6304
10103,2201,61318,1597190520,0-wiz-0_jquery-ui,1193977067,jquery_jquery-ui,6294,29882,14471
1520,398,64831,1599416446,001101_Lean,1421075013,QuantConnect_Lean,1383,17498,15686
,23956,1606589,2147472000,007shadowfighter_rails,100051200,,22448,665491,629865
,9016,894082,1599660168,007yylerth_spark,1104762910,,21949,364982,388626
1670,2907,351017,1599442603,00nktk_Firmware,1171678248,PX4_Firmware,8546,163272,240633
2035,803,132451,1599709094,00zhengfu00_bigbluebutton,1211402226,bigbluebutton_bigbluebutton,4217,38226,45116
9577,925,26158,1556094039,01022012_Android-PullToRefresh,1322561906,chrisbanes_Android-PullToRefresh,10373,6497,18197
464,449,29842,1599839583,010akv_fluent-bit,1398289291,fluent_fluent-bit,306,10254,24635
,4663,12574,1597342050,0118ayush_manipulating-hashes-london-web-career-040119,1436219630,learn-co-students_manipulating-hashes-london-web-career-040119,2448,21945,67
,13179,8647,1598832914,0118ayush_oo-meowing-cat-london-web-career-040119,1438355341,learn-co-students_oo-meowing-cat-london-web-career-040119,4351,23866,65
,228,27727,1599268892,01bui_openjpeg,1069927644,,310,13567,5233
8655,1808,104523,1599767962,01luismeza_vault,1323218685,hashicorp_vault,2022,41874,27910
2,2367,2111734,1467784841,01org_pa-blink,998662302,,211,541830,878982
43,170,42460,1594169477,01org_parameter-framework,1310579850,,88,5575,16433
270,171,18909,1599760277,01org_tbtfwupd,1424956020,hughsie_fwupd,94,9720,2197
,503,82855,1599608476,01viniciusmelo_Orchard2,1416436166,,959,20131,36637
6532,1383,20466,1598950587,01walid_progit,1123205138,progit_progit,4511,11531,8396
,13600,7697,1598937633,0216johnsoneric_method-scope-lab-v-000,1445976934,learn-co-students_method-scope-lab-v-000,5188,31705,66
1394,992,10874,1590517634,02strich_Diamond,1308255487,BrightcoveOS_Diamond,1151,7556,2360
520,1538,35947,1598972038,05BIT008_mongoid,1251312752,mongodb_mongoid,2288,17726,4910
1151,853,14749,1598847176,0602114042_bitcoinbook,1374085381,bitcoinbook_bitcoinbook,5129,12450,4918
,224,177302,1599554303,0607060123_jena,1040324504,,479,51875,68906
693,1231,158602,1599646558,06094051_groovy,1062096519,apache_groovy,2969,64347,65989
12,1083,170683,1599375401,07101994_KISS,1064656871,Neamar_KISS,845,47987,69750
8378,501,30672,1599687214,0804U_vapor,1453156761,vapor_vapor,1216,12390,5608
1707,76,35569,1470638811,08_MacRuby,1202853736,MacRuby_MacRuby,289,11444,22401
2513,849,2843178,1599662623,08guye_cas,1102608620,apereo_cas,2918,83811,99630
9607,3266,192795,1600366274,0910_spree,1203962354,spree_spree,6362,127502,103330
119,18800,64933,1595829247,0Akshay0_dojo_rules,1370542483,deadlyvipers_dojo_rules,7899,140038,11790
1687,704,60874,1599720020,0buffer_cppcheck,1178559095,danmar_cppcheck,766,31374,2048
5,290,9811,1598953575,0cancan0_libssh2,1102454240,libssh2_libssh2,314,11024,3792
57,77,41369,1584629977,0h3r0_liferay-screens,1403632169,liferay_liferay-screens,127,12786,17399
3604,1161,179041,1600275230,0lejk4_sbt,1245979566,sbt_sbt,1508,71236,42982
,1075,17779,1599157368,0mythic0_Bot,1386280659,,2206,13918,3131
574,953,122833,1599582340,0n0t0le_gravity-core,1433778635,cryptonomex_graphene,1816,47455,32418
7641,696,28140,1599528055,0neSe7en_lerna,1449225936,lerna_lerna,1007,6338,29434
119,193,200201,1578593780,0oo_nexus,1209518731,sonatype_nexus,294,54930,245483
154,311,10391,1599466287,0rC0_bleachbit,1229893111,bleachbit_bleachbit,106,5993,1023
5,828,11444,1598618414,0uroborus_git-plugin,1198029565,magnayn_Hudson-GIT-plugin,1311,8635,1572
206,1818,160713,1599507370,0x00-pl_openocd,991397457,ntfreak_openocd,2043,58302,152588
12999,455,40422,1599450307,0x00xw_NativeScript,1394641618,NativeScript_NativeScript,1382,15773,15578
15,235,30646,1600203088,0x1777_quodlibet,1096860241,quodlibet_quodlibet,154,23198,3752
635,401,187618,1594684131,0x1ll3t_minix,1114095233,Stichting-MINIX-Research-Foundation_minix,962,21016,153576
3290,704,14950,1597631054,0x326_scoop,1368244201,lukesampson_scoop,735,13804,1386
1447,1291,7342,1598500547,0x4139_node-soap,1302237853,vpulim_node-soap,1468,5458,1750
2742,565,64140,1599835506,0x90sled_Conversations,1390525445,siacs_Conversations,1588,18782,22062
850,500,132689,1598380178,0xBANANA_RandomJK,1050445504,JACoders_OpenJK,864,27449,106879
4499,109,83803,1599847359,0xa6a_ios-oss,1453939471,kickstarter_ios-oss,997,13168,10627
,99,41930,1597414870,0xb1dd1e_boo,1073221266,,136,8005,10183
1068,554,42236,1598709657,0xc0ffeec0de_geany,1132660290,geany_geany,474,24348,3290
1502,1738,472014,1599652254,0xcafedaddy_hive,1220399939,apache_hive,2866,82385,59981
12144,663,137477,1600255671,0xced_realm-cocoa,1285075596,realm_realm-cocoa,2336,67936,20412
2643,576,21833,1598708892,0xmohit_stack,1430336865,commercialhaskell_stack,717,10803,1738
586,375,127066,1599519310,1-p_agda,1126258009,agda_agda,260,36246,21915
527,2348,170660,1599960349,1008610010_glib,897520874,GNOME_glib,1232,67218,10527
242,299,34355,1598666216,101029290011234_ola,1125011870,OpenLightingProject_ola,154,13297,5274
828,246,8561,1597651528,1010_feincms,1232191778,feincms_feincms,303,5496,1416
94,191,12404,1598665663,1024mbits_connector-magento,1253243691,OCA_connector-magento,211,6017,2103
294,441,115700,1600062269,1033069960iMatrix_open62541,1387529106,open62541_open62541,435,17416,15612
4248,347,54139,1598509467,1049017200_ant-design-mobile,1448855273,ant-design_ant-design-mobile,1113,7348,8485
1089,667,51664,1600164764,10686142_catalyst,1326126814,enigmampc_catalyst,3368,24063,19926
11,485,28430,1598945833,1076536562_1076536562.github.io,1427177952,ityouknow_ityouknow.github.io,667,9500,12121
1222,227,56523,1599507680,10clouds_beaker-notebook,1386080198,twosigma_beaker-notebook,338,22879,28691
,189,1148,1598468286,10z_kk_platform_hardware_invensense,1310503849,,137,12261,906
225,2336,932268,1600139277,1100hk_postgres-x2,836893355,postgres-x2_postgres-x2,4044,256249,160592
4308,2116,229880,1599987753,115100_kops,1377265574,kubernetes_kops,3214,36803,184316
445,101,21350,1594583181,115ek_androidclient,1306491184,kontalk_androidclient,196,7438,6659
756,152,18761,1599856530,1164810563_WhereHows,1447870204,linkedin_WhereHows,438,7904,11205
165,249,9416,1599129865,12019_oref0,1428809997,openaps_oref0,531,9840,472
36,204,128669,1539031677,1234bn_fancy-zoom,1218036812,jnunemaker_fancy-zoom,172,65146,72019
138,327,98930,1600089733,12669054_pmdk,1405980313,pmem_pmdk,391,25212,21667
444,215,9179,1598917698,1331getmoney_egit-github,1300921474,eclipse_egit-github,546,13547,2156
1474,262,12840,1599567439,1337807_yard,1172300494,lsegal_yard,355,5237,1578
1987,621,28075,1600254109,13567436138_spring-cloud-netflix,1378566179,spring-cloud_spring-cloud-netflix,1796,11674,4037
647,196,43008,1598053969,13572293130_srsLTE,1390909277,srsLTE_srsLTE,391,7984,12465
,2759,877924,1600291590,1367485513_riscv-binutils,569306397,,1300,585465,703781
72,188,27013,1599885804,13927729580_Kiwi,1231780175,kiwitcms_Kiwi,183,13930,13169
240,67,29188,1552093785,13r_server,1017775175,opentibia_server,150,5759,20837
462,274,38100,1599031992,14799678_heketi,1426689002,heketi_heketi,445,10172,42402
46,105,71187,1597323429,151706061_BRAINSTools,1309018338,BRAINSia_BRAINSTools,111,8897,49352
1195,306,21459,1598809641,15705963350_oxyplot,1289726711,oxyplot_oxyplot,756,8046,4816
520,159,515905,1598155498,15921483570_opennlp,1222625291,apache_opennlp,362,7571,1169084
8007,875,42627,1598799074,16yuki0702_bbolt,1332717091,boltdb_bolt,1883,9872,18966
,159,48863,1600203578,171767313_Aeron,1391793418,,520,14679,4100
,402,55891,1598855526,18098924759_NuGetGallery,1312912971,,716,17065,14658
4,195,27071,1598459142,18F_Modular-Contracting-And-Agile-Development,1431723280,,251,17986,12003
684,486,38260,1598893732,1930s_easy-digital-downloads,1333844047,easydigitaldownloads_Easy-Digital-Downloads,519,25786,3717
20,72,36786,1594810140,19317362_rts2,1012740327,RTS2_rts2,34,14067,5004
1727,1305,349807,1599436043,1974vyacheslav_RIOT,1285161042,RIOT-OS_RIOT,1522,144988,240176
19,91,15378,1598910509,1984shekhar_qpid-dispatch,1382630491,apache_qpid-dispatch,52,5426,3081
509,213,7187,1598398765,1M15M3_backtrader,1420874092,backtrader_backtrader,813,5718,1861
11,107,25162,1598700513,1N0Nli1241_creativecommons.org,1183763106,creativecommons_creativecommons.org,105,5940,23059
2255,255,8111,1599066383,1iget_schemaorg,1391126315,schemaorg_schemaorg,581,6067,1909
,5800,4409,1598856736,1krisortiz1_dynamic-orms-readme-v-000,1447347597,learn-co-students_dynamic-orms-readme-v-000,2327,8969,2654
,174,7812,1598708287,1lwebstudio_easyengine,1344924002,rtCamp_easyengine,472,6488,1239
5,57,67279,1598874707,1oo_jbosstools-fuse,1350417749,jbosstools_jbosstools-fuse,118,7961,20392
145,113,10929,1599411972,1ps3_WeakAuras2,1286094124,WeakAuras_WeakAuras2,92,7407,1999
92,93,28537,1598913473,2004hp_fhirbase-plv8,1384252577,fhirbase_fhirbase-plv8,107,10007,16050
571,119,22241,1599654576,200612496_github,1421362448,atom_github,152,13369,2292
189,104,39586,1597968501,2008zdd_chebfun,1359467995,chebfun_chebfun,74,11718,6377
,702,29091,1599801543,2016for_esphome-docs,1466076414,esphome_ESPHome-Docs,279,9970,7666
2219,228,32828,1598928752,20k-ultra_boulder,1419121794,letsencrypt_boulder,372,14109,9426
295,103,40326,1598840826,20kdc_EasyRPG-Player-Dev,1178431589,EasyRPG_Player,120,11573,20824
8,109,1846,1599198221,2215_mediawiki-extensions-MobileApp,1384381804,wikimedia_mediawiki-extensions-MobileApp,8,5840,1181
2513,822,4744,1598889507,23andMe_troposphere,1355347412,cloudtools_troposphere,1115,5037,558
147,108,47383,1599040535,243f6a8885a308d313198a2e037_site,1363173565,cpprefjp_site,84,6708,4313
679,158,17571,1599772706,2898594211_tinc,954030787,gsliepen_tinc,198,6217,1796
,139,20328,1505846319,2947721120_choredev,1286162900,,528,9091,12812
,162,8316,1596748826,2952015642_test233333,1281061453,,204,5046,3893
28,1555,80431,1598981252,2beDigital_solidus_i18n,1271252390,solidusio-contrib_solidus_i18n,1527,29713,54595
19,730,188871,1600044063,2cwldys_Rocket-Station,1467530239,Citadel-Station-13_Citadel-Station-13,192,71209,44037
756,705,12520,1598841780,2silval_sails-docs,1348464037,balderdashy_sails-docs,934,9173,2973
,177,22832,1597417479,320alabama_messaging-manual,1356544222,,274,7510,7915
,229,13893,1600039322,321dao_gnatsd,1351527145,,647,5474,4270
438,64,7595,1559138742,329093766_ark-c,1417556051,ark-lang_ark,63,10835,1316
382,243,132600,1599516033,345James_StratisBitcoinFullNode,1473034085,stratisproject_StratisBitcoinFullNode,331,26450,21225
45,88,21915,1599235540,353388947_seed,1413779238,SEED-platform_seed,51,8701,2478
2237,225,58928,1598927902,36V3mA21Hz_tomahawk,1287286321,tomahawk-player_tomahawk,632,18786,11367
,9002,901913,1599927644,3a-classic_score,1339498704,,19050,180376,1043260
168,153,203898,1600038017,3etechinns_pandorafms,1143430647,pandorafms_pandorafms,95,52102,14236
817,3394,217299,1599921848,3gogo_gulp-starter,1322354968,vigetlabs_blendid,6416,63646,119525
876,725,170064,1599291597,3limin4t0r_LimeSurvey,1047045502,LimeSurvey_LimeSurvey,736,42119,86198
317,116,84270,1598922111,3llipsis_php-rql,1366397703,danielmewes_php-rql,245,83333,11849
14,137,18346,1597939055,3lnc_epcon,1231364504,EuroPython_epcon,81,8153,11289
117,116,41026,1598334109,3phemeral_Flexible-Survival,1309449371,Nuku_Flexible-Survival,181,10756,2479
775,416,10211,1599004885,3tarazona_ember-paper,1413193790,miguelcobain_ember-paper,409,5130,2450
498,139,9641,1598665540,40a_PSScriptAnalyzer,1427823628,PowerShell_PSScriptAnalyzer,183,5285,1430
46,218,41652,1600168938,40a_ReOpenLDAP,1274197625,leo-yuriev_reopenldap,586,15848,5665
1,88,20745,1599138324,42ity_fty-core,1406032211,,34,49149,2187
224,242,19028,1597826284,42ity_nut,1106836394,networkupstools_nut,163,14787,2854
1006,102,41311,1599768194,42p_nomulus,1452179404,google_nomulus,140,7369,13159
669,333,128685,1599240894,47deg_intellij-scala,1158917332,JetBrains_intellij-scala,385,55212,44344
,1338,69959,1600000917,4j17h_userbot-test,1471542911,,1561,53619,25853
1,150,41046,1599190949,4m-world_WebClient,1407094118,mallocnode_WebClient,455,21756,4388
44,865,83243,1599741201,5ika_devopsdays-web,1447080379,devopsdays_devopsdays-web,389,49129,80903
261,318,56677,1600018082,73VW_openfoodnetwork,1332803426,openfoodfoundation_openfoodnetwork,351,29917,12789
,404,350246,1599617374,8l_chapel,1074624433,,248,105410,326328
1923,357,21353,1599582922,9747749366_elasticsearch-js,1339508455,elastic_elasticsearch-js,551,5021,2379
234,278,44143,1599046043,A-312_zds-site,1383352016,zestedesavoir_zds-site,174,21290,16060
,1442,10204,1597050098,A7madXatab_js-templates-advanced-templating-lab-re-coded-erbil-2018,1466796756,learn-co-students_js-templates-advanced-templating-lab-re-coded-erbil-2018,940,6007,5918
734,335,639648,1599700374,AAQ6291_aws-sdk-net,1276060057,aws_aws-sdk-net,581,8074,99591
262,197,63540,1600296012,AHMDJABALLAH_ring-1,1458817065,ring-lang_ring,302,29925,53131
43,223,15126,1596616343,AIOPProject_monasca-api,1392753599,openstack_monasca-api,76,9085,3648
456,279,19560,1599819307,AK017_osm-tasking-manager2,978308376,hotosm_osm-tasking-manager2,293,12081,2819
268,543,71852,1599000181,AKA-axin_translators,1140541266,zotero_translators,652,32554,5808
199,626,7240,1598642620,AKST_erlcloud,1244247228,erlcloud_erlcloud,648,5441,1058
112,377,24195,1600405317,AKomyshan_stripe-dotnet,1308934692,stripe_stripe-dotnet,568,6001,5488
30,98,52565,1598577053,AMReX-Astro_Castro,1274415834,,39,16514,10135
500,1251,14399,1599699152,ASU-Active-Perception_CSrankings,1462234417,emeryberger_CSrankings,794,8240,1333
,473,15477,1599875311,AYCS_analytics.js-integrations,1355342402,segment-boneyard_analytics.js-integrations,337,7052,3332
299,1173,123219,1599399834,AaDake_windows-itpro-docs,1456347340,MicrosoftDocs_windows-itpro-docs,797,49461,22368
,276,12945,1599828303,Abhi011999_android_device_samsung_j5lte,1408496390,,490,11228,3326
,173,33990,1598904131,AbinMM_WebGameServer_LY_arcemu,1213143267,,227,6249,10713
844,111,16645,1580477145,AbiyadWehbi_pallet,1266423078,pallet_pallet,233,7608,1828
50,541,10894,1568552423,Abrikatin_tomboy,1095497222,GNOME_tomboy,77,6942,1841
15,279,32966,1599754516,Abstract-Tech_course-discovery,1447094997,edx_course-discovery,41,7247,2197
652,105,14933,1599949517,Acidburn0zzz_l20n.js,1307111482,l20n_l20n.js,158,5520,4647
51,833,295421,1599496833,Acidburn0zzz_repo-plugins,1272134841,xbmc_repo-plugins,656,24123,315176
195,299,62697,1598322885,Acpharis_openbabel,1006887036,openbabel_openbabel,266,17896,52798
217,184,46972,1597819946,Adam-_anope,1080511196,anope_anope,145,7430,2191
738,272,20222,1599665400,AdamMc331_apollo-android,1473214241,apollographql_apollo-android,297,5589,3802
107,552,222741,1599394542,Adityamangaonkar_Kratos,1233159929,KratosMultiphysics_Kratos,68,111009,84001
67,116,36746,1598175277,AdminOfLife_hurd,664584848,joshumax_hurd,77,17471,25069
126,197,128749,1599817476,AfricaMachineIntelligence_oq-engine,1279748505,gem_oq-engine,261,156592,24319
,132,33302,1598914482,AgencyX_ror_ecommerce,1287288319,,499,6963,17035
42,92,19053,1598441838,Ainmhidh_eprints,954851259,eprints_eprints,50,6692,2610
,115,21656,1600110710,AireshBhat_volto,1463326273,plone_volto,36,7132,4933
